ebn0_db,worker_id,frame_idx,legacy_success,legacy_detected_failure,success_exact,valid_codeword,undetected_error,stop_iteration,final_syndrome_weight,runtime_ms
13.0,34,8,1,0,1,1,0,1,0,3.285823855549097
13.0,34,9,1,0,1,1,0,1,0,3.208304988220334
13.0,34,10,1,0,1,1,0,1,0,3.2515940256416798
13.0,34,11,1,0,1,1,0,2,0,5.547863896936178
13.0,34,12,1,0,1,1,0,1,0,3.234053961932659
13.0,34,13,1,0,1,1,0,2,0,6.023101042956114
13.0,34,14,1,0,1,1,0,1,0,3.6417630035430193
13.0,34,15,1,0,1,1,0,2,0,6.014651153236628
13.0,34,16,1,0,1,1,0,1,0,3.4951327834278345
13.0,34,17,1,0,1,1,0,1,0,3.5858529154211283
13.0,34,18,1,0,1,1,0,1,0,3.446172922849655
13.0,34,19,1,0,1,1,0,1,0,3.389323828741908
13.0,34,20,1,0,1,1,0,1,0,3.379274159669876
13.0,34,21,1,0,1,1,0,2,0,5.674612009897828
13.0,34,22,1,0,1,1,0,2,0,5.627332953736186
13.0,34,23,1,0,1,1,0,1,0,3.2817148603498936
13.0,34,24,1,0,1,1,0,2,0,5.603422876447439
13.0,34,25,1,0,1,1,0,2,0,5.524352891370654
13.0,34,26,1,0,1,1,0,1,0,3.3124741166830063
13.0,34,27,1,0,1,1,0,2,0,6.119820987805724
13.0,34,28,1,0,1,1,0,1,0,3.626022022217512
13.0,34,29,1,0,1,1,0,2,0,6.044551031664014
13.0,34,30,1,0,1,1,0,1,0,3.7800120189785957
13.0,34,31,1,0,1,1,0,1,0,3.469482995569706
13.0,34,32,1,0,1,1,0,2,0,5.833751987665892
13.0,34,33,0,1,0,0,0,12,118,29.113720869645476
13.0,34,34,1,0,1,1,0,2,0,6.359429098665714
13.0,34,35,1,0,1,1,0,1,0,3.6092130467295647
13.0,34,36,1,0,1,1,0,1,0,3.4525429364293814
13.0,34,37,1,0,1,1,0,6,0,15.680274926126003
13.0,34,38,1,0,1,1,0,2,0,5.846342071890831
13.0,34,39,1,0,1,1,0,1,0,3.1922149937599897
13.0,34,40,1,0,1,1,0,3,0,7.877292111515999
13.0,34,41,1,0,1,1,0,1,0,3.2296450808644295
13.0,34,42,1,0,1,1,0,1,0,3.180945059284568
13.0,34,43,1,0,1,1,0,1,0,3.1788451597094536
13.0,34,44,1,0,1,1,0,1,0,3.412822959944606
13.0,34,45,1,0,1,1,0,1,0,3.5944029223173857
13.0,34,46,1,0,1,1,0,2,0,6.314950063824654
13.0,34,47,1,0,1,1,0,1,0,3.616532078012824
13.0,34,48,1,0,1,1,0,3,0,8.616409031674266
13.0,34,49,1,0,1,1,0,1,0,3.4296438097953796
13.0,34,50,1,0,1,1,0,1,0,3.3975739497691393
13.0,34,51,1,0,1,1,0,1,0,3.331654006615281
13.0,34,52,1,0,1,1,0,2,0,5.631613079458475
13.0,34,53,1,0,1,1,0,1,0,3.2190950587391853
13.0,34,54,1,0,1,1,0,2,0,5.535912932828069
13.0,34,55,1,0,1,1,0,4,0,10.178850963711739
13.0,34,56,1,0,1,1,0,1,0,3.3998338039964437
13.0,34,57,1,0,1,1,0,1,0,3.6005331203341484
13.0,34,58,1,0,1,1,0,2,0,6.086990935727954
13.0,34,59,1,0,1,1,0,1,0,3.4047539811581373
13.0,34,60,1,0,1,1,0,1,0,3.5083030816167593
13.0,34,61,0,1,0,0,0,12,133,29.620777815580368
13.0,34,62,1,0,1,1,0,1,0,3.3353641629219055
13.0,34,63,1,0,1,1,0,2,0,5.541464081034064
13.0,22,0,1,0,1,1,0,1,0,3.8322811014950275
13.0,22,1,1,0,1,1,0,1,0,3.3705439418554306
13.0,22,2,1,0,1,1,0,2,0,5.600632866844535
13.0,22,3,1,0,1,1,0,1,0,3.260883968323469
13.0,22,4,1,0,1,1,0,2,0,5.684363190084696
13.0,22,5,1,0,1,1,0,2,0,5.674312822520733
13.0,22,6,0,1,0,0,0,12,125,28.970940969884396
13.0,22,7,1,0,1,1,0,2,0,5.723672918975353
13.0,22,8,1,0,1,1,0,1,0,3.2906238920986652
13.0,22,9,1,0,1,1,0,1,0,3.2438940834254026
13.0,22,10,1,0,1,1,0,2,0,5.593653069809079
13.0,22,11,1,0,1,1,0,2,0,5.546234082430601
13.0,22,12,1,0,1,1,0,1,0,3.2330139074474573
13.0,22,13,0,1,0,0,0,12,136,28.91813195310533
13.0,22,14,1,0,1,1,0,1,0,3.3437530510127544
13.0,22,15,1,0,1,1,0,1,0,3.2881349325180054
13.0,22,16,0,1,0,0,0,12,121,29.333479003980756
13.0,22,17,0,1,0,0,0,12,135,28.957800939679146
13.0,22,18,1,0,1,1,0,1,0,3.287574974820018
13.0,22,19,1,0,1,1,0,2,0,5.574544193223119
13.0,22,20,1,0,1,1,0,1,0,3.2847339753061533
13.0,22,21,1,0,1,1,0,1,0,3.1845150515437126
13.0,22,22,1,0,1,1,0,1,0,3.172003896906972
13.0,22,23,1,0,1,1,0,1,0,3.1654948834329844
13.0,22,24,1,0,1,1,0,11,0,26.21629391796887
13.0,22,25,1,0,1,1,0,2,0,5.555413896217942
13.0,22,26,1,0,1,1,0,2,0,5.608243169263005
13.0,22,27,1,0,1,1,0,1,0,3.233894007280469
13.0,22,28,1,0,1,1,0,2,0,5.403324030339718
13.0,22,29,1,0,1,1,0,1,0,3.185525070875883
13.0,22,30,1,0,1,1,0,1,0,3.1983149237930775
13.0,22,31,1,0,1,1,0,2,0,5.537112941965461
13.0,22,32,1,0,1,1,0,3,0,8.004281902685761
13.0,22,33,1,0,1,1,0,1,0,3.3272739965468645
13.0,22,34,1,0,1,1,0,1,0,3.23868403211236
13.0,22,35,1,0,1,1,0,1,0,3.152795135974884
13.0,22,36,1,0,1,1,0,1,0,3.177605103701353
13.0,22,37,1,0,1,1,0,2,0,5.558422999456525
13.0,22,38,1,0,1,1,0,2,0,5.550422938540578
13.0,22,39,1,0,1,1,0,2,0,5.716483108699322
13.0,22,40,1,0,1,1,0,2,0,5.492194090038538
13.0,22,41,1,0,1,1,0,2,0,5.520523060113192
13.0,22,42,1,0,1,1,0,1,0,3.2255949918180704
13.0,22,43,1,0,1,1,0,2,0,5.523512838408351
13.0,22,44,1,0,1,1,0,1,0,3.218465019017458
13.0,22,45,1,0,1,1,0,1,0,3.3094838727265596
13.0,22,46,1,0,1,1,0,1,0,3.1795341055840254
13.0,22,47,1,0,1,1,0,1,0,3.226685104891658
13.0,22,48,1,0,1,1,0,1,0,3.272013971582055
13.0,22,49,1,0,1,1,0,1,0,3.2816838938742876
13.0,22,50,1,0,1,1,0,1,0,3.2428251579403877
13.0,22,51,1,0,1,1,0,1,0,3.242484061047435
13.0,22,52,1,0,1,1,0,2,0,5.515113938599825
13.0,22,53,1,0,1,1,0,2,0,5.591413006186485
13.0,22,54,1,0,1,1,0,1,0,3.203144995495677
13.0,22,55,0,1,0,0,0,12,125,28.891452122479677
13.0,22,56,1,0,1,1,0,1,0,3.296754090115428
13.0,22,57,1,0,1,1,0,1,0,3.1761550344526768
13.0,22,58,0,1,0,0,0,12,127,28.818511869758368
13.0,22,59,1,0,1,1,0,1,0,3.2671838998794556
13.0,22,60,1,0,1,1,0,2,0,5.598882911726832
13.0,22,61,1,0,1,1,0,1,0,3.158974926918745
13.0,22,62,1,0,1,1,0,2,0,5.482363980263472
13.0,22,63,1,0,1,1,0,1,0,3.2007640693336725
13.0,42,0,1,0,1,1,0,1,0,4.149719839915633
13.0,42,1,1,0,1,1,0,1,0,3.44663392752409
13.0,42,2,0,1,0,0,0,12,127,29.978415928781033
13.0,42,3,1,0,1,1,0,1,0,3.4103139769285917
13.0,42,4,1,0,1,1,0,2,0,5.666702054440975
13.0,42,5,1,0,1,1,0,1,0,3.2615449745208025
13.0,42,6,1,0,1,1,0,1,0,3.217593999579549
13.0,42,7,1,0,1,1,0,1,0,3.183844964951277
13.0,42,8,1,0,1,1,0,1,0,3.152185119688511
13.0,42,9,1,0,1,1,0,2,0,5.687281955033541
13.0,42,10,1,0,1,1,0,2,0,5.804163170978427
13.0,42,11,0,1,0,0,0,12,134,29.356469167396426
13.0,42,12,1,0,1,1,0,1,0,3.3301841467618942
13.0,42,13,1,0,1,1,0,1,0,3.246994223445654
13.0,42,14,1,0,1,1,0,1,0,3.175905207172036
13.0,42,15,1,0,1,1,0,1,0,3.164944937452674
13.0,42,16,1,0,1,1,0,1,0,3.173625096678734
13.0,42,17,1,0,1,1,0,2,0,5.525872809812427
13.0,42,18,1,0,1,1,0,1,0,3.3243841025978327
13.0,42,19,1,0,1,1,0,5,0,12.683378998190165
13.0,42,20,1,0,1,1,0,1,0,3.6743429955095053
13.0,42,21,1,0,1,1,0,2,0,5.888252053409815
13.0,42,22,1,0,1,1,0,2,0,5.695702973753214
13.0,42,23,1,0,1,1,0,2,0,5.787601927295327
13.0,42,24,1,0,1,1,0,2,0,5.669852951541543
13.0,42,25,1,0,1,1,0,1,0,3.2073240727186203
13.0,42,26,1,0,1,1,0,1,0,3.2122351694852114
13.0,42,27,1,0,1,1,0,1,0,3.1794048845767975
13.0,42,28,1,0,1,1,0,1,0,3.1680751126259565
13.0,42,29,1,0,1,1,0,5,0,12.85855914466083
13.0,42,30,1,0,1,1,0,1,0,3.2452340237796307
13.0,42,31,1,0,1,1,0,2,0,5.899101961404085
13.0,42,32,1,0,1,1,0,1,0,3.4879629965871572
13.0,42,33,1,0,1,1,0,1,0,3.6445329897105694
13.0,42,34,1,0,1,1,0,1,0,3.3805330749601126
13.0,42,35,1,0,1,1,0,1,0,3.3349639270454645
13.0,42,36,1,0,1,1,0,1,0,3.381184069439769
13.0,42,37,1,0,1,1,0,1,0,3.275603987276554
13.0,42,38,1,0,1,1,0,1,0,3.2136349473148584
13.0,42,39,1,0,1,1,0,1,0,3.202964086085558
13.0,42,40,1,0,1,1,0,1,0,3.1610450241714716
13.0,42,41,1,0,1,1,0,1,0,3.1411349773406982
13.0,42,42,1,0,1,1,0,2,0,5.541652906686068
13.0,42,43,1,0,1,1,0,1,0,3.470933996140957
13.0,42,44,1,0,1,1,0,2,0,5.761262029409409
13.0,42,45,1,0,1,1,0,2,0,5.622392985969782
13.0,42,46,1,0,1,1,0,1,0,3.424393944442272
13.0,42,47,1,0,1,1,0,1,0,3.4762530121952295
13.0,42,48,1,0,1,1,0,1,0,3.4137528855353594
13.0,42,49,1,0,1,1,0,1,0,3.472893964499235
13.0,42,50,1,0,1,1,0,2,0,5.712722195312381
13.0,42,51,1,0,1,1,0,1,0,3.322143806144595
13.0,42,52,1,0,1,1,0,1,0,3.2656649127602577
13.0,42,53,1,0,1,1,0,1,0,3.250003792345524
13.0,42,54,1,0,1,1,0,1,0,3.2442640513181686
13.0,42,55,1,0,1,1,0,1,0,3.1897048465907574
13.0,42,56,1,0,1,1,0,1,0,3.138575004413724
13.0,42,57,1,0,1,1,0,1,0,3.191994968801737
13.0,42,58,1,0,1,1,0,2,0,5.738073028624058
13.0,42,59,1,0,1,1,0,1,0,3.375513944774866
13.0,42,60,1,0,1,1,0,2,0,5.634712986648083
13.0,42,61,1,0,1,1,0,1,0,3.3891431521624327
13.0,42,62,1,0,1,1,0,1,0,3.3976740669459105
13.0,42,63,1,0,1,1,0,1,0,3.3594740089029074
13.0,37,0,1,0,1,1,0,1,0,3.8938310462981462
13.0,37,1,1,0,1,1,0,1,0,3.509833011776209
13.0,37,2,1,0,1,1,0,1,0,3.464312991127372
13.0,37,3,1,0,1,1,0,2,0,6.197010865435004
13.0,37,4,1,0,1,1,0,2,0,5.942510906606913
13.0,37,5,1,0,1,1,0,1,0,3.466423135250807
13.0,37,6,1,0,1,1,0,1,0,3.5226428881287575
13.0,37,7,1,0,1,1,0,3,0,8.537878980860114
13.0,37,8,1,0,1,1,0,1,0,3.4281639382243156
13.0,37,9,1,0,1,1,0,2,0,6.002380978316069
13.0,37,10,1,0,1,1,0,1,0,3.4013239201158285
13.0,37,11,1,0,1,1,0,3,0,8.423739112913609
13.0,37,12,1,0,1,1,0,1,0,3.4582740627229214
13.0,37,13,1,0,1,1,0,2,0,5.990650970488787
13.0,37,14,1,0,1,1,0,2,0,5.8828420005738735
13.0,37,15,1,0,1,1,0,1,0,3.4171328879892826
13.0,37,16,1,0,1,1,0,2,0,6.020800909027457
13.0,37,17,1,0,1,1,0,3,0,8.37387004867196
13.0,37,18,1,0,1,1,0,1,0,3.44187393784523
13.0,37,19,1,0,1,1,0,1,0,3.372653853148222
13.0,37,20,1,0,1,1,0,1,0,3.4424138721078634
13.0,37,21,1,0,1,1,0,2,0,5.935430992394686
13.0,37,22,1,0,1,1,0,1,0,3.4135140012949705
13.0,37,23,1,0,1,1,0,1,0,3.2606441527605057
13.0,37,24,1,0,1,1,0,1,0,3.302584169432521
13.0,37,25,1,0,1,1,0,1,0,3.379703965038061
13.0,37,26,1,0,1,1,0,2,0,5.755423102527857
13.0,37,27,1,0,1,1,0,1,0,3.267924999818206
13.0,37,28,1,0,1,1,0,2,0,5.670002894476056
13.0,37,29,1,0,1,1,0,1,0,3.258113982155919
13.0,37,30,1,0,1,1,0,3,0,8.257959969341755
13.0,37,31,1,0,1,1,0,3,0,8.50353017449379
13.0,37,32,1,0,1,1,0,2,0,6.383709143847227
13.0,37,33,1,0,1,1,0,1,0,3.385003888979554
13.0,37,34,1,0,1,1,0,2,0,5.975550971925259
13.0,37,35,0,1,0,0,0,12,126,31.210280023515224
13.0,37,36,1,0,1,1,0,1,0,3.5178340040147305
13.0,37,37,1,0,1,1,0,1,0,3.574953181669116
13.0,37,38,1,0,1,1,0,1,0,3.55544313788414
13.0,37,39,1,0,1,1,0,1,0,3.4876330755650997
13.0,37,40,1,0,1,1,0,1,0,3.503803862258792
13.0,37,41,1,0,1,1,0,2,0,6.007181014865637
13.0,37,42,1,0,1,1,0,1,0,3.5338629968464375
13.0,37,43,1,0,1,1,0,2,0,5.965491058304906
13.0,37,44,1,0,1,1,0,1,0,3.4264239948242903
13.0,37,45,1,0,1,1,0,1,0,3.4924731589853764
13.0,37,46,1,0,1,1,0,2,0,5.856321891769767
13.0,37,47,0,1,0,0,0,12,135,30.806391965597868
13.0,37,48,1,0,1,1,0,2,0,5.936081986874342
13.0,37,49,1,0,1,1,0,1,0,3.4523431677371264
13.0,37,50,1,0,1,1,0,1,0,3.3616439905017614
13.0,37,51,1,0,1,1,0,2,0,5.897572031244636
13.0,37,52,1,0,1,1,0,1,0,3.3985930494964123
13.0,37,53,1,0,1,1,0,1,0,3.3478739205747843
13.0,37,54,1,0,1,1,0,1,0,3.4299641847610474
13.0,37,55,1,0,1,1,0,2,0,6.040751002728939
13.0,37,56,1,0,1,1,0,2,0,6.002621026709676
13.0,37,57,1,0,1,1,0,1,0,3.5179031547158957
13.0,37,58,1,0,1,1,0,2,0,6.023721070960164
13.0,37,59,1,0,1,1,0,1,0,3.454803954809904
13.0,37,60,1,0,1,1,0,2,0,6.047911010682583
13.0,37,61,1,0,1,1,0,1,0,3.4281539265066385
13.0,37,62,1,0,1,1,0,1,0,3.413753816857934
13.0,37,63,0,1,0,0,0,12,135,31.495809089392424
13.0,26,0,0,1,0,0,0,12,125,29.90348683670163
13.0,26,1,1,0,1,1,0,2,0,5.692983046174049
13.0,26,2,1,0,1,1,0,2,0,5.791351897642016
13.0,26,3,1,0,1,1,0,2,0,5.622772965580225
13.0,26,4,1,0,1,1,0,1,0,3.3387939911335707
13.0,26,5,1,0,1,1,0,1,0,3.2606038730591536
13.0,26,6,1,0,1,1,0,1,0,3.256895113736391
13.0,26,7,1,0,1,1,0,1,0,3.249674802646041
13.0,26,8,1,0,1,1,0,2,0,5.719643086194992
13.0,26,9,1,0,1,1,0,1,0,3.3680438064038754
13.0,26,10,1,0,1,1,0,1,0,3.2093250192701817
13.0,26,11,1,0,1,1,0,3,0,7.985051954165101
13.0,26,12,1,0,1,1,0,2,0,5.669512087479234
13.0,26,13,1,0,1,1,0,2,0,5.584793863818049
13.0,26,14,1,0,1,1,0,1,0,3.278444055467844
13.0,26,15,1,0,1,1,0,7,0,17.60554499924183
13.0,26,16,0,1,0,0,0,12,135,29.37270002439618
13.0,26,17,0,1,0,0,0,12,127,29.16903980076313
13.0,26,18,1,0,1,1,0,3,0,8.123500971123576
13.0,26,19,1,0,1,1,0,1,0,3.3524339087307453
13.0,26,20,1,0,1,1,0,2,0,5.630753003060818
13.0,26,21,1,0,1,1,0,1,0,3.2307440415024757
13.0,26,22,1,0,1,1,0,1,0,3.2270450610667467
13.0,26,23,1,0,1,1,0,2,0,5.673042964190245
13.0,26,24,1,0,1,1,0,2,0,5.605683196336031
13.0,26,25,1,0,1,1,0,1,0,3.296953858807683
13.0,26,26,1,0,1,1,0,1,0,3.193055046722293
13.0,26,27,1,0,1,1,0,3,0,7.795813027769327
13.0,26,28,1,0,1,1,0,1,0,3.1552850268781185
13.0,26,29,1,0,1,1,0,1,0,3.5042529925704002
13.0,26,30,1,0,1,1,0,1,0,3.285994054749608
13.0,26,31,1,0,1,1,0,1,0,3.194335149601102
13.0,26,32,1,0,1,1,0,1,0,3.2321540638804436
13.0,26,33,0,1,0,0,0,12,108,29.089920921251178
13.0,26,34,1,0,1,1,0,2,0,5.704652983695269
13.0,26,35,1,0,1,1,0,3,0,8.039311040192842
13.0,26,36,1,0,1,1,0,1,0,3.286803839728236
13.0,26,37,1,0,1,1,0,1,0,3.2013049349188805
13.0,26,38,1,0,1,1,0,2,0,5.593033041805029
13.0,26,39,1,0,1,1,0,1,0,3.2113140914589167
13.0,26,40,1,0,1,1,0,1,0,3.3119451254606247
13.0,26,41,1,0,1,1,0,1,0,3.1660948880016804
13.0,26,42,1,0,1,1,0,4,0,10.30266098678112
13.0,26,43,1,0,1,1,0,2,0,5.545352818444371
13.0,26,44,1,0,1,1,0,1,0,3.2002448569983244
13.0,26,45,1,0,1,1,0,2,0,5.523392930626869
13.0,26,46,1,0,1,1,0,2,0,5.659983027726412
13.0,26,47,1,0,1,1,0,2,0,5.615713074803352
13.0,26,48,1,0,1,1,0,2,0,5.593343172222376
13.0,26,49,1,0,1,1,0,2,0,5.625743186101317
13.0,26,50,1,0,1,1,0,1,0,3.4104541409760714
13.0,26,51,1,0,1,1,0,2,0,5.660993047058582
13.0,26,52,1,0,1,1,0,1,0,3.211254021152854
13.0,26,53,1,0,1,1,0,1,0,3.2122149132192135
13.0,26,54,1,0,1,1,0,1,0,3.222693921998143
13.0,26,55,0,1,0,0,0,12,143,29.20584985986352
13.0,26,56,1,0,1,1,0,2,0,5.748823052272201
13.0,26,57,1,0,1,1,0,3,0,8.163000922650099
13.0,26,58,1,0,1,1,0,2,0,5.704902112483978
13.0,26,59,1,0,1,1,0,1,0,3.3125439658761024
13.0,26,60,1,0,1,1,0,1,0,3.236024873331189
13.0,26,61,1,0,1,1,0,1,0,3.2026339322328568
13.0,26,62,1,0,1,1,0,1,0,3.275024937465787
13.0,26,63,1,0,1,1,0,2,0,5.611413856968284
13.0,31,0,1,0,1,1,0,2,0,6.343069951981306
13.0,31,1,0,1,0,0,0,12,130,29.203860089182854
13.0,31,2,1,0,1,1,0,1,0,3.3654740545898676
13.0,31,3,1,0,1,1,0,1,0,3.279173979535699
13.0,31,4,0,1,0,0,0,12,121,29.03186110779643
13.0,31,5,1,0,1,1,0,1,0,3.3549738582223654
13.0,31,6,1,0,1,1,0,3,0,8.012042148038745
13.0,31,7,1,0,1,1,0,1,0,3.3223850186914206
13.0,31,8,1,0,1,1,0,1,0,3.2827849499881268
13.0,31,9,1,0,1,1,0,2,0,5.7148621417582035
13.0,31,10,1,0,1,1,0,2,0,5.628343205899
13.0,31,11,1,0,1,1,0,2,0,5.652733147144318
13.0,31,12,1,0,1,1,0,1,0,3.298843977972865
13.0,31,13,1,0,1,1,0,1,0,3.2183248549699783
13.0,31,14,1,0,1,1,0,2,0,5.611942848190665
13.0,31,15,1,0,1,1,0,2,0,5.615973146632314
13.0,31,16,1,0,1,1,0,1,0,3.2722039613872766
13.0,31,17,1,0,1,1,0,1,0,3.22250509634614
13.0,31,18,1,0,1,1,0,2,0,5.561753176152706
13.0,31,19,1,0,1,1,0,2,0,5.559202982112765
13.0,31,20,1,0,1,1,0,2,0,5.732973106205463
13.0,31,21,1,0,1,1,0,2,0,5.65056293271482
13.0,31,22,1,0,1,1,0,1,0,3.243913874030113
13.0,31,23,1,0,1,1,0,1,0,3.2843640074133873
13.0,31,24,1,0,1,1,0,4,0,10.240200906991959
13.0,31,25,1,0,1,1,0,1,0,3.2763842027634382
13.0,31,26,1,0,1,1,0,1,0,3.2538450323045254
13.0,31,27,1,0,1,1,0,1,0,3.3143640030175447
13.0,31,28,1,0,1,1,0,3,0,7.9970709048211575
13.0,31,29,1,0,1,1,0,1,0,3.2355550210922956
13.0,31,30,1,0,1,1,0,1,0,3.215164178982377
13.0,31,31,1,0,1,1,0,1,0,3.1854850240051746
13.0,31,32,1,0,1,1,0,1,0,3.144545014947653
13.0,31,33,1,0,1,1,0,2,0,5.573372822254896
13.0,31,34,1,0,1,1,0,2,0,5.574633134528995
13.0,31,35,1,0,1,1,0,2,0,5.611763801425695
13.0,31,36,1,0,1,1,0,2,0,5.578604061156511
13.0,31,37,1,0,1,1,0,1,0,3.2926839776337147
13.0,31,38,1,0,1,1,0,1,0,3.280743956565857
13.0,31,39,1,0,1,1,0,2,0,5.746521987020969
13.0,31,40,1,0,1,1,0,5,0,12.703289976343513
13.0,31,41,1,0,1,1,0,1,0,3.41637316159904
13.0,31,42,1,0,1,1,0,1,0,3.25418496504426
13.0,31,43,1,0,1,1,0,5,0,12.682429980486631
13.0,31,44,1,0,1,1,0,1,0,3.3576840069144964
13.0,31,45,0,1,0,0,0,12,108,29.2844888754189
13.0,31,46,1,0,1,1,0,1,0,3.346873912960291
13.0,31,47,1,0,1,1,0,2,0,5.605502985417843
13.0,31,48,1,0,1,1,0,2,0,5.613683024421334
13.0,31,49,1,0,1,1,0,2,0,5.561924073845148
13.0,31,50,1,0,1,1,0,1,0,3.22115421295166
13.0,31,51,1,0,1,1,0,2,0,5.668383091688156
13.0,31,52,1,0,1,1,0,5,0,12.571549974381924
13.0,31,53,1,0,1,1,0,1,0,3.257873933762312
13.0,31,54,1,0,1,1,0,1,0,3.225513966754079
13.0,31,55,1,0,1,1,0,1,0,3.2198550179600716
13.0,31,56,1,0,1,1,0,1,0,3.271423978731036
13.0,31,57,1,0,1,1,0,1,0,3.288913983851671
13.0,31,58,0,1,0,0,0,12,129,29.28230003453791
13.0,31,59,1,0,1,1,0,1,0,3.3632339909672737
13.0,31,60,1,0,1,1,0,2,0,5.6519529316574335
13.0,31,61,1,0,1,1,0,1,0,3.287054132670164
13.0,31,62,1,0,1,1,0,4,0,10.38695010356605
13.0,31,63,1,0,1,1,0,2,0,5.668983096256852
13.0,33,0,1,0,1,1,0,1,0,3.8353120908141136
13.0,33,1,1,0,1,1,0,1,0,3.3163439948111773
13.0,33,2,1,0,1,1,0,2,0,5.682763177901506
13.0,33,3,1,0,1,1,0,1,0,3.2510138116776943
13.0,33,4,1,0,1,1,0,1,0,3.199854865670204
13.0,33,5,1,0,1,1,0,1,0,3.234374104067683
13.0,33,6,1,0,1,1,0,12,0,29.294889885932207
13.0,33,7,1,0,1,1,0,1,0,3.375594038516283
13.0,33,8,1,0,1,1,0,1,0,3.3210348337888718
13.0,33,9,1,0,1,1,0,2,0,5.705281859263778
13.0,33,10,1,0,1,1,0,2,0,5.671763094142079
13.0,33,11,1,0,1,1,0,1,0,3.2716640271246433
13.0,33,12,1,0,1,1,0,2,0,5.668872967362404
13.0,33,13,0,1,0,0,0,12,128,28.98149099200964
13.0,33,14,1,0,1,1,0,1,0,3.280063858255744
13.0,33,15,1,0,1,1,0,1,0,3.2246450427919626
13.0,33,16,1,0,1,1,0,3,0,7.923112018033862
13.0,33,17,1,0,1,1,0,1,0,3.245414001867175
13.0,33,18,1,0,1,1,0,2,0,5.546834086999297
13.0,33,19,1,0,1,1,0,1,0,3.2331140246242285
13.0,33,20,1,0,1,1,0,1,0,3.2273950055241585
13.0,33,21,1,0,1,1,0,2,0,5.608703009784222
13.0,33,22,1,0,1,1,0,1,0,3.1766039319336414
13.0,33,23,1,0,1,1,0,2,0,5.526914028450847
13.0,33,24,1,0,1,1,0,1,0,3.2163539435714483
13.0,33,25,1,0,1,1,0,1,0,3.189634997397661
13.0,33,26,1,0,1,1,0,2,0,5.61112305149436
13.0,33,27,1,0,1,1,0,2,0,5.521724000573158
13.0,33,28,1,0,1,1,0,2,0,5.55224297568202
13.0,33,29,1,0,1,1,0,4,0,10.192861082032323
13.0,33,30,0,1,0,0,0,12,140,29.138340149074793
13.0,33,31,1,0,1,1,0,1,0,3.370424034073949
13.0,33,32,1,0,1,1,0,1,0,3.2676151022315025
13.0,33,33,1,0,1,1,0,2,0,5.761591950431466
13.0,33,34,1,0,1,1,0,1,0,3.2158640678972006
13.0,33,35,1,0,1,1,0,2,0,5.538553930819035
13.0,33,36,0,1,0,0,0,12,128,28.815652010962367
13.0,33,37,1,0,1,1,0,3,0,8.150231093168259
13.0,33,38,1,0,1,1,0,1,0,3.2997941598296165
13.0,33,39,1,0,1,1,0,1,0,3.205863991752267
13.0,33,40,1,0,1,1,0,1,0,3.2487651333212852
13.0,33,41,1,0,1,1,0,1,0,3.232564078643918
13.0,33,42,1,0,1,1,0,1,0,3.207645146176219
13.0,33,43,1,0,1,1,0,1,0,3.1863139010965824
13.0,33,44,1,0,1,1,0,2,0,5.531023954972625
13.0,33,45,1,0,1,1,0,3,0,8.007151773199439
13.0,33,46,1,0,1,1,0,2,0,5.615002941340208
13.0,33,47,1,0,1,1,0,5,0,12.570209102705121
13.0,33,48,1,0,1,1,0,1,0,3.243125043809414
13.0,33,49,1,0,1,1,0,1,0,3.2237039413303137
13.0,33,50,1,0,1,1,0,1,0,3.2287451904267073
13.0,33,51,1,0,1,1,0,1,0,3.1840240117162466
13.0,33,52,1,0,1,1,0,1,0,3.2057850621640682
13.0,33,53,1,0,1,1,0,1,0,3.1954450532794
13.0,33,54,1,0,1,1,0,1,0,3.20485420525074
13.0,33,55,1,0,1,1,0,2,0,5.579762859269977
13.0,33,56,1,0,1,1,0,1,0,3.236904973164201
13.0,33,57,1,0,1,1,0,1,0,3.2235539983958006
13.0,33,58,1,0,1,1,0,1,0,3.248124849051237
13.0,33,59,1,0,1,1,0,1,0,3.185574198141694
13.0,33,60,1,0,1,1,0,4,0,10.28430089354515
13.0,33,61,1,0,1,1,0,2,0,5.653893109411001
13.0,33,62,1,0,1,1,0,2,0,5.661473143845797
13.0,33,63,1,0,1,1,0,2,0,5.632203072309494
13.0,43,0,1,0,1,1,0,1,0,3.8529420271515846
13.0,43,1,1,0,1,1,0,3,0,8.217820897698402
13.0,43,2,1,0,1,1,0,2,0,5.76367205940187
13.0,43,3,1,0,1,1,0,1,0,3.269825130701065
13.0,43,4,1,0,1,1,0,2,0,5.577722797170281
13.0,43,5,1,0,1,1,0,2,0,5.605913000181317
13.0,43,6,1,0,1,1,0,1,0,3.264233935624361
13.0,43,7,1,0,1,1,0,2,0,5.533884046599269
13.0,43,8,1,0,1,1,0,1,0,3.199374070391059
13.0,43,9,1,0,1,1,0,1,0,3.188745118677616
13.0,43,10,1,0,1,1,0,2,0,5.789401941001415
13.0,43,11,1,0,1,1,0,1,0,3.257894888520241
13.0,43,12,1,0,1,1,0,1,0,3.2077839132398367
13.0,43,13,0,1,0,0,0,12,138,29.01175105944276
13.0,43,14,1,0,1,1,0,2,0,5.654503125697374
13.0,43,15,1,0,1,1,0,2,0,5.513984011486173
13.0,43,16,1,0,1,1,0,1,0,3.2185239251703024
13.0,43,17,1,0,1,1,0,4,0,10.210020933300257
13.0,43,18,1,0,1,1,0,2,0,5.4974539671093225
